,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-20T23:28:36,0.0,10.0,NORTH,38.87207,-76.932747,W4,2015-02-20T19:16:00,DEANWOOD STA,6969584.0,2015-02-20T18:21:00,6123.0
1,2015-02-20T23:28:46,11.0,10.0,NORTH,38.913025,-77.00914,80,2015-02-20T20:41:00,FORT TOTTEN STA,6966752.0,2015-02-20T19:41:00,2402.0
2,2015-02-20T23:28:29,0.0,15.0,WEST,38.922325,-76.969147,H2,2015-02-20T20:29:00,TENLEYTOWN AU-STA,6947855.0,2015-02-20T19:52:00,2403.0
3,2015-02-20T23:28:57,3.0,15.0,WEST,38.926338,-77.012619,H2,2015-02-20T20:59:00,TENLEYTOWN AU-STA,6947856.0,2015-02-20T20:22:00,2345.0
4,2015-02-20T23:28:27,-1.0,17.0,LOOP,38.89975,-76.937263,U8,2015-02-20T21:16:00,MINN STA VIA CAPT+BENN,6949883.0,2015-02-20T20:26:00,6120.0
5,2015-02-20T23:28:32,1.0,17.0,LOOP,38.888771,-76.952095,U6,2015-02-20T22:33:00,MINNESOTA VIA HAYES,6938241.0,2015-02-20T21:31:00,6169.0
6,2015-02-20T23:28:56,-2.0,10.0,NORTH,38.815838,-77.016708,SH99,2015-02-20T21:50:00,ANACOSTIA,6952084.0,2015-02-20T21:35:00,3054.0
7,2015-02-20T23:28:27,0.0,10.0,NORTH,38.922844,-76.969231,83,2015-02-20T22:22:00,CHERRY HILL,6962533.0,2015-02-20T21:35:00,4281.0
8,2015-02-20T23:28:31,63.0,15.0,WEST,38.921707,-77.2005,3T,2015-02-20T22:27:00,MCLEAN STATION,6934655.0,2015-02-20T21:45:00,3759.0
9,2015-02-20T23:28:29,2.0,17.0,LOOP,38.878681,-76.931801,U8,2015-02-20T22:36:00,MINN STA VIA CAPT+BENN,6949887.0,2015-02-20T21:46:00,6122.0
10,2015-02-20T23:28:32,30.0,15.0,WEST,38.922165,-77.042419,96,2015-02-20T23:15:00,TENLEYTOWN STA,6944855.0,2015-02-20T22:03:00,2394.0
11,2015-02-20T23:28:42,4.0,14.0,EAST,38.887897,-76.977074,D6,2015-02-20T23:20:00,STADIUM ARMRY,6956758.0,2015-02-20T22:15:00,2352.0
